ID, ideology, leadership, name, party, description, introduced_bills_113, cosponsored_bills_113, unique_cosponsors_113, total_cosponsors_113
400367, 0.824598504625, 0.661423877929, Sessions, Republican, rank-and-file Republican, 26, 172, 73, 73
400356, 0.355060932978, 0.480044744723, Sanchez, Democrat, rank-and-file Democrat, 4, 137, 3, 3
400628, 0.561942476645, 0.406118316826, Barrow, Democrat, centrist Democrat, 11, 118, 22, 27
400060, 0.625030109867, 0.76443116826, Cantor, Republican, centrist Republican leader, 5, 1, 0, 0
400110, 0.365530819147, 0.26646028764, Dingell, Democrat, moderate Democratic follower, 2, 147, 15, 15
400058, 0.640408554939, 0.694261908162, Camp, Republican, centrist Republican, 10, 54, 100, 157
400276, 0.735560673962, 0.543315218219, Miller [MI10], Republican, rank-and-file Republican, 17, 153, 81, 108
412305, 0.40328197342, 0.514659746636, Peters [MI14], Democrat, rank-and-file Democrat, 12, 202, 55, 74
400414, 0.652700576312, 0.563243296184, Upton, Republican, centrist Republican, 6, 66, 178, 203
400636, 0.775948455787, 0.817154162477, Boustany, Republican, moderate Republican leader, 14, 160, 301, 461
412269, 0.768446273832, 0.661340596148, Cassidy, Republican, rank-and-file Republican, 23, 150, 235, 377
400158, 0.780303506696, 0.781426563571, Graves [MO6], Republican, moderate Republican leader, 21, 150, 332, 582
412278, 0.75271285884, 0.554101681511, Guthrie, Republican, rank-and-file Republican, 8, 181, 187, 223
412226, 0.83484710974, 0.603337816048, Jordan, Republican, rank-and-file Republican, 3, 144, 138, 152
412286, 0.46388443011, 0.36159942891, Kirkpatrick, Democrat, centrist Democrat, 12, 187, 101, 156
412292, 0.841129516821, 0.762384018536, Luetkemeyer, Republican, far-right Republican leader, 13, 177, 190, 281
400255, 0.612962625932, 0.296436801134, Matheson, Democrat, centrist Democrat, 10, 164, 17, 18
412261, 0.837453914764, 0.738969768224, Scalise, Republican, far-right Republican leader, 7, 124, 175, 347
400627, 1.0, 0.188986284496, Westmoreland, Republican, lonley far-right Republican follower, 2, 356, 25, 25
412311, 0.800807740826, 0.518683005387, Rooney, Republican, rank-and-file Republican, 4, 141, 26, 29
400643, 0.779305816073, 0.537359738364, Foxx, Republican, rank-and-file Republican, 16, 63, 67, 72
400171, 0.665655095431, 0.547471283964, Hastings [WA4], Republican, rank-and-file Republican, 14, 58, 61, 78
400247, 0.72286997605, 0.256232960296, Lucas, Republican, moderate Republican follower, 5, 82, 28, 28
412294, 0.874318066643, 0.618871028821, Lummis, Republican, far-right Republican, 13, 190, 142, 183
412379, 0.21479980642, 0.545038191268, Chu, Democrat, far-left Democrat, 9, 348, 149, 265
412385, 0.375635316791, 0.545698859317, Deutch, Democrat, rank-and-file Democrat, 16, 223, 182, 325
400249, 0.320498632433, 0.583708072314, Lynch, Democrat, rank-and-file Democrat, 14, 167, 178, 222
412308, 0.260197903568, 0.654605522091, Polis, Democrat, moderate Democratic leader, 25, 322, 218, 607
400376, 0.735950639946, 0.381430092195, Simpson, Republican, rank-and-file Republican, 13, 125, 26, 32
400419, 0.708816329216, 0.523891754823, Walden, Republican, rank-and-file Republican, 10, 115, 148, 171
400038, 0.753693533612, 0.325870101013, Bonner, Republican, rank-and-file Republican, 2, 73, 29, 30
400641, 0.32616028706, 0.470981716884, Higgins, Democrat, rank-and-file Democrat, 10, 227, 103, 125
400273, 0.686608533948, 0.617671834704, Mica, Republican, rank-and-file Republican, 2, 93, 15, 15
412383, 0.524651818433, 0.34148479679, Owens, Democrat, centrist Democrat, 13, 218, 46, 62
400061, 0.726037978788, 0.78696629134, Capito, Republican, moderate Republican leader, 13, 157, 295, 471
412271, 0.854620763185, 0.457940703835, Coffman, Republican, far-right Republican, 15, 224, 59, 69
412283, 0.786584743373, 0.757826609035, Hunter, Republican, moderate Republican leader, 20, 136, 235, 421
400267, 0.716358623552, 0.624166971235, McKeon, Republican, rank-and-file Republican, 6, 62, 117, 120
400340, 0.708630858018, 0.174823126207, Rogers [KY5], Republican, moderate Republican follower, 14, 73, 17, 17
400341, 0.742726592495, 0.324526536419, Rogers [AL3], Republican, rank-and-file Republican, 3, 105, 25, 25
400342, 0.69243130356, 0.69098039543, Rogers [MI8], Republican, rank-and-file Republican, 9, 86, 141, 179
400411, 0.71626280692, 0.761882198323, Turner, Republican, moderate Republican leader, 16, 121, 235, 453
400266, 0.611517012193, 0.553397472653, McIntyre, Democrat, centrist Democrat, 12, 201, 66, 71
400416, 0.316582133956, 0.193595764618, Velázquez, Democrat, moderate Democratic follower, 14, 86, 24, 36
400407, 0.295343452136, 0.559860139732, Tierney, Democrat, rank-and-file Democrat, 11, 279, 190, 322
400004, 0.72099931872, 0.206667397257, Aderholt, Republican, moderate Republican follower, 6, 79, 3, 3
400189, 0.419695564446, 0.526611935423, Hoyer, Democrat, rank-and-file Democrat, 6, 43, 100, 121
412295, 0.863885391283, 0.572490403764, McClintock, Republican, far-right Republican, 9, 154, 116, 128
400431, 0.682923270779, 0.763440429159, Whitfield, Republican, moderate Republican leader, 19, 141, 359, 611
400277, 0.743116979469, 0.593653646582, Miller [CA31], Republican, rank-and-file Republican, 8, 69, 55, 65
400406, 0.735204991881, 0.649336712492, Tiberi, Republican, rank-and-file Republican, 5, 190, 161, 180
400142, 0.596016180877, 0.351942000191, Frelinghuysen, Republican, centrist Republican, 6, 88, 41, 47
400036, 0.60261132203, 0.630861761272, Boehner, Republican, centrist Republican, 0, 0, 0, 0
400314, 0.450893430486, 0.388581483445, Pelosi, Democrat, centrist Democrat, 2, 28, 17, 17
412388, 0.78297377587, 0.62156586514, Graves [GA14], Republican, rank-and-file Republican, 7, 127, 184, 391
412393, 0.682897929253, 0.693185207521, Reed, Republican, rank-and-file Republican, 20, 161, 200, 361
412392, 0.776084640263, 0.272753277777, Stutzman, Republican, moderate Republican follower, 4, 131, 61, 75
412416, 0.682413107803, 0.400971259082, Woodall, Republican, rank-and-file Republican, 12, 65, 83, 86
412470, 0.284878778095, 0.553182839424, Cicilline, Democrat, rank-and-file Democrat, 12, 421, 222, 467
400646, 0.650547023559, 0.605588223264, Fitzpatrick, Republican, centrist Republican, 28, 207, 230, 378
412498, 0.321308519473, 0.376419969061, Hahn, Democrat, rank-and-file Democrat, 16, 216, 74, 89
412469, 0.726717389321, 0.519300405371, Barletta, Republican, rank-and-file Republican, 12, 187, 146, 244
412404, 0.308593092913, 0.697196612941, Bass, Democrat, moderate Democratic leader, 13, 250, 266, 573
412501, 0.379982207451, 0.232419494962, Bonamici, Democrat, moderate Democratic follower, 8, 240, 56, 84
412407, 0.487255163736, 0.268596210621, Carney, Democrat, centrist Democrat, 9, 125, 33, 40
412453, 0.621855982766, 0.594117578666, Gibson, Republican, centrist Republican, 14, 205, 233, 357
412451, 0.610381244414, 0.78340833509, Grimm, Republican, centrist Republican leader, 28, 242, 325, 900
412418, 0.428169708663, 0.208752018704, Hanabusa, Democrat, moderate Democratic follower, 11, 166, 59, 97
412454, 0.644002786192, 0.649845903263, Hanna, Republican, centrist Republican, 10, 254, 148, 190
412486, 0.611899733134, 0.349632306671, Herrera Beutler, Republican, centrist Republican, 6, 64, 81, 90
412435, 0.405092105336, 0.108220748779, Keating, Democrat, moderate Democratic follower, 3, 246, 21, 24
412468, 0.712976168425, 0.61852173851, Marino, Republican, rank-and-file Republican, 11, 175, 252, 274
412475, 0.737032510164, 0.496381169136, Noem, Republican, rank-and-file Republican, 14, 128, 85, 107
400313, 0.828253960951, 0.27044418437, Pearce, Republican, moderate Republican follower, 14, 242, 29, 32
412432, 0.437078462474, 0.260121795137, Richmond, Democrat, moderate Democratic follower, 10, 153, 54, 66
412449, 0.638679176539, 0.395762280948, Runyan, Republican, centrist Republican, 10, 157, 70, 116
412396, 0.435273109213, 0.590335374275, Sewell, Democrat, rank-and-file Democrat, 4, 160, 302, 310
412412, 0.293369399189, 0.499169338403, Wilson [FL24], Democrat, rank-and-file Democrat, 15, 405, 139, 282
412430, 0.771053476664, 0.482229277472, Yoder, Republican, rank-and-file Republican, 4, 160, 185, 191
412502, 0.494503935733, 0.29861100848, Barber, Democrat, centrist Democrat, 10, 195, 112, 149
412483, 0.691664376753, 0.23364733425, Rigell, Republican, moderate Republican follower, 4, 103, 6, 6
400071, 0.792208107291, 0.330815930988, Chabot, Republican, rank-and-file Republican, 13, 231, 76, 86
412411, 0.855219965296, 0.307323655798, Ross, Republican, far-right Republican, 15, 178, 71, 81
412500, 0.739498221358, 0.276821092252, Amodei, Republican, moderate Republican follower, 15, 179, 69, 89
412446, 0.696567171585, 0.627797833073, Heck [NV3], Republican, rank-and-file Republican, 14, 173, 235, 342
412408, 0.781918383316, 0.224493798621, Southerland, Republican, moderate Republican follower, 5, 169, 21, 21
412436, 0.808159900956, 0.524264590165, Benishek, Republican, rank-and-file Republican, 14, 223, 172, 230
412478, 0.815146569335, 0.743125880948, Black, Republican, moderate Republican leader, 19, 154, 223, 699
412400, 0.793946319917, 0.392522547037, Crawford, Republican, rank-and-file Republican, 15, 174, 100, 131
412477, 0.7826286744, 0.42487823818, DesJarlais, Republican, rank-and-file Republican, 4, 142, 36, 36
412472, 0.906097370016, 0.53986844091, Duncan [SC3], Republican, far-right Republican, 11, 267, 100, 173
412480, 0.862396560485, 0.373802951341, Flores, Republican, far-right Republican, 13, 167, 90, 125
412397, 0.795477572031, 0.608041656138, Gosar, Republican, rank-and-file Republican, 18, 174, 207, 346
412401, 0.875824218284, 0.588657476409, Griffin, Republican, far-right Republican, 20, 313, 194, 329
412444, 0.845354832395, 0.519894405818, Hartzler, Republican, far-right Republican, 6, 204, 96, 119
412422, 0.771771812367, 0.464440563961, Hultgren, Republican, rank-and-file Republican, 7, 136, 123, 160
412484, 0.696172021091, 0.219571432779, Hurt, Republican, moderate Republican follower, 7, 82, 35, 44
412474, 0.819466292823, 0.409132198543, Mulvaney, Republican, rank-and-file Republican, 9, 231, 60, 78
412489, 0.824081735461, 0.55348176493, Ribble, Republican, rank-and-file Republican, 10, 212, 167, 235
412426, 0.85248047294, 0.510300271694, Rokita, Republican, far-right Republican, 6, 224, 141, 228
412399, 0.780050488392, 0.423654439955, Schweikert, Republican, rank-and-file Republican, 12, 163, 55, 67
412402, 0.775597382636, 0.62740240887, Womack, Republican, rank-and-file Republican, 5, 147, 109, 116
412434, 0.836083654918, 0.435524888063, Harris, Republican, far-right Republican, 10, 206, 134, 149
412429, 0.82752296599, 0.366003542346, Huelskamp, Republican, rank-and-file Republican, 7, 166, 73, 100
412437, 0.843644897995, 0.485159879185, Huizenga, Republican, far-right Republican, 8, 227, 123, 188
412442, 0.856627247737, 0.258838974213, Nunnelee, Republican, lonley far-right Republican follower, 4, 218, 73, 80
412466, 0.664575034123, 0.610298921943, Meehan, Republican, rank-and-file Republican, 10, 149, 271, 387
412461, 0.805302554264, 0.545576153059, Stivers, Republican, rank-and-file Republican, 17, 331, 122, 202
412395, 0.781271597203, 0.293144035357, Brooks [AL5], Republican, moderate Republican follower, 7, 124, 69, 89
412488, 0.699551582041, 0.29315110965, Duffy, Republican, moderate Republican follower, 19, 130, 49, 61
412457, 0.798216063873, 0.556376565354, Ellmers, Republican, rank-and-file Republican, 9, 166, 166, 215
412482, 0.804296005348, 0.248160890718, Farenthold, Republican, moderate Republican follower, 7, 231, 21, 22
412473, 0.752958192517, 0.286096685369, Gowdy, Republican, moderate Republican follower, 4, 118, 44, 57
412419, 0.723325504682, 0.418867191913, Labrador, Republican, rank-and-file Republican, 6, 109, 129, 144
412464, 0.799019902821, 0.389692082172, Lankford, Republican, rank-and-file Republican, 7, 154, 54, 64
412445, 0.858107620939, 0.621957874004, Long, Republican, far-right Republican, 5, 241, 178, 277
412487, 0.758073378396, 0.62746303907, McKinley, Republican, rank-and-file Republican, 29, 168, 238, 441
412443, 0.77486440857, 0.344975403202, Palazzo, Republican, rank-and-file Republican, 6, 157, 104, 117
412460, 0.860613899905, 0.370636640929, Johnson [OH6], Republican, far-right Republican, 14, 329, 44, 67
412465, 0.765343939221, 0.595660459014, Kelly [PA3], Republican, rank-and-file Republican, 5, 179, 166, 240
412403, 0.679972345784, 0.438344062225, Denham, Republican, rank-and-file Republican, 13, 110, 100, 128
412406, 0.751431095995, 0.516479399126, Gardner, Republican, rank-and-file Republican, 16, 159, 157, 225
412463, 0.783535645307, 0.478693081511, Gibbs, Republican, rank-and-file Republican, 2, 139, 63, 67
412405, 0.734239199593, 0.409562753756, Tipton, Republican, rank-and-file Republican, 10, 124, 71, 109
412485, 0.711336448371, 0.453541792, Griffith, Republican, rank-and-file Republican, 8, 120, 60, 70
412431, 0.789367197961, 0.477645803042, Pompeo, Republican, rank-and-file Republican, 8, 135, 97, 156
412213, 0.842416175904, 0.513274582014, Walberg, Republican, far-right Republican, 11, 207, 92, 126
412409, 0.778375414524, 0.514342181312, Nugent, Republican, rank-and-file Republican, 17, 190, 171, 195
412427, 0.767433334726, 0.404917973658, Bucshon, Republican, rank-and-file Republican, 8, 172, 106, 126
412479, 0.767916969452, 0.500349489887, Fincher, Republican, rank-and-file Republican, 12, 170, 122, 147
412476, 0.737870383656, 0.370989325074, Fleischmann, Republican, rank-and-file Republican, 4, 111, 56, 68
412421, 0.761236496303, 0.27135224869, Kinzinger, Republican, moderate Republican follower, 4, 194, 22, 25
412462, 0.684519412305, 0.63306613466, Renacci, Republican, rank-and-file Republican, 7, 150, 116, 198
412394, 0.704003104032, 0.49468415389, Roby, Republican, rank-and-file Republican, 6, 117, 175, 192
412417, 0.795103779591, 0.451888435991, Scott [GA8], Republican, rank-and-file Republican, 8, 166, 112, 150
412410, 0.655043119333, 0.324466584499, Webster, Republican, centrist Republican, 5, 97, 43, 43
412428, 0.713199992119, 0.617469292987, Young [IN9], Republican, rank-and-file Republican, 5, 147, 226, 412
412438, 0.617722084023, 0.425687967059, Amash, Republican, centrist Republican, 7, 60, 83, 116
412537, 0.47564755762, 0.269744253895, Bustos, Democrat, centrist Democrat, 8, 192, 85, 142
412527, 0.487528165018, 0.194374574644, Murphy [FL18], Democrat, centrist Democratic follower, 9, 219, 52, 86
412565, 0.418771468313, 0.28785849526, Beatty, Democrat, rank-and-file Democrat, 12, 225, 86, 181
412562, 0.465194109574, 0.373688459148, Maloney [NY18], Democrat, centrist Democrat, 8, 189, 122, 188
412522, 0.43893164768, 0.182927485028, Vargas, Democrat, moderate Democratic follower, 3, 294, 57, 60
412531, 0.640140927373, 0.242010232066, Collins [GA9], Republican, centrist Republican follower , 7, 119, 64, 76
412596, 0.609336169415, 0.000550076164633, Smith [MO8], Republican, centrist Republican follower , 3, 95, 0, 0
400606, 0.686141460529, 0.414297801348, Salmon, Republican, rank-and-file Republican, 13, 211, 99, 224
412555, 0.722301825233, 0.0161079190269, Cramer, Republican, moderate Republican follower, 3, 257, 3, 4
410396, 0.69199689471, 0.211883304283, Stockman, Republican, moderate Republican follower, 16, 204, 51, 67
412514, 0.434558503614, 0.281394845622, Swalwell, Democrat, rank-and-file Democrat, 7, 235, 81, 113
412571, 0.338822294654, 0.630499835724, Cartwright, Democrat, rank-and-file Democrat, 33, 475, 242, 1041
412569, 0.646513658078, 0.21060226416, Perry, Republican, centrist Republican follower , 7, 152, 47, 53
412570, 0.659182494711, 0.145574598364, Rothfus, Republican, centrist Republican follower , 6, 140, 25, 26
412517, 0.425223743361, 0.270314150391, Cárdenas, Democrat, rank-and-file Democrat, 11, 270, 92, 150
412585, 0.340693678928, 0.402299350067, Pocan, Democrat, rank-and-file Democrat, 5, 379, 157, 254
412520, 0.366204228062, 0.0643406456287, Takano, Democrat, moderate Democratic follower, 7, 357, 21, 22
412540, 0.647308244371, 0.100395631424, Messer, Republican, centrist Republican follower , 7, 131, 19, 25
412579, 0.43995139682, 0.0786983931497, Veasey, Democrat, moderate Democratic follower, 3, 219, 21, 25
412521, 0.36156034773, 0.21311089282, Lowenthal, Democrat, moderate Democratic follower, 6, 401, 65, 103
412511, 0.357151242703, 0.124252443473, Huffman, Democrat, moderate Democratic follower, 6, 370, 32, 43
412558, 0.442302590643, 0.145017739289, Lujan Grisham, Democrat, centrist Democratic follower, 9, 159, 50, 59
412563, 0.639522904916, 0.313156833493, Collins [NY27], Republican, centrist Republican, 6, 187, 93, 107
412524, 0.429406572642, 0.109833213768, Esty, Democrat, moderate Democratic follower, 10, 221, 24, 34
412543, 0.43990540485, 0.430037080693, Kennedy, Democrat, rank-and-file Democrat, 3, 176, 171, 206
412583, 0.490426674214, 0.243652063188, Kilmer, Democrat, centrist Democratic follower, 14, 217, 74, 94
412523, 0.455615943201, 0.356833410211, Peters [CA52], Democrat, centrist Democrat, 19, 258, 121, 228
412547, 0.698484524997, 0.442823831057, Bentivolio, Republican, rank-and-file Republican, 11, 254, 147, 189
412512, 0.463572057328, 0.196267170019, Bera, Democrat, centrist Democratic follower, 4, 164, 61, 71
412544, 0.455232969823, 0.239349756212, Delaney, Democrat, centrist Democratic follower, 3, 171, 76, 81
412533, 0.4942033391, 0.262377542029, Duckworth, Democrat, centrist Democratic follower, 3, 127, 103, 110
412541, 0.678012264619, 0.223343345424, Barr, Republican, moderate Republican follower, 15, 162, 53, 70
412539, 0.632061193029, 0.289946698628, Brooks [IN5], Republican, centrist Republican follower , 6, 136, 90, 108
412505, 0.465619957906, 0.134056680024, DelBene, Democrat, centrist Democratic follower, 8, 207, 38, 42
412566, 0.626523902106, 0.128504813608, Joyce, Republican, centrist Republican follower , 3, 191, 31, 40
412546, 0.451281340993, 0.0313478179285, Kildee, Democrat, centrist Democratic follower, 8, 144, 4, 4
412519, 0.471013256877, 0.25130139858, Ruiz, Democrat, centrist Democratic follower, 10, 207, 78, 129
412538, 0.638189096345, 0.321861105066, Walorski, Republican, centrist Republican, 4, 130, 112, 118
412564, 0.65001280574, 0.0, Wenstrup, Republican, centrist Republican follower , 1, 123, 0, 0
412536, 0.668941444561, 0.482245529479, Davis [IL13], Republican, rank-and-file Republican, 12, 238, 191, 256
412550, 0.653227010893, 0.424455201123, Hudson, Republican, centrist Republican, 9, 131, 146, 191
412515, 0.601968219044, 0.313054983987, Valadao, Republican, centrist Republican, 6, 125, 95, 124
412508, 0.726423935201, 0.29502027309, Cotton, Republican, moderate Republican follower, 9, 235, 82, 92
412576, 0.467024443767, 0.018947268416, Castro, Democrat, centrist Democratic follower, 2, 90, 5, 5
412529, 0.436621998216, 0.283841000549, Frankel, Democrat, rank-and-file Democrat, 1, 197, 111, 111
412532, 0.478949917838, 0.110510686855, Gabbard, Democrat, centrist Democratic follower, 6, 169, 27, 31
408211, 0.466701046768, 0.0975005955011, Nolan, Democrat, centrist Democratic follower, 9, 200, 28, 32
412575, 0.417691440801, 0.232490984338, O'Rourke, Democrat, moderate Democratic follower, 6, 281, 77, 101
412567, 0.677430214394, 0.208531046007, Bridenstine, Republican, moderate Republican follower, 6, 171, 49, 61
412513, 0.586617824055, 0.211959288253, Cook, Republican, centrist Republican follower , 9, 143, 53, 66
412553, 0.630885818597, 0.0547145183745, Holding, Republican, centrist Republican follower , 3, 119, 12, 14
412552, 0.705994058443, 0.381842498216, Meadows, Republican, rank-and-file Republican, 10, 231, 111, 156
412560, 0.416484667696, 0.290850793683, Meng, Democrat, rank-and-file Democrat, 11, 204, 99, 120
412528, 0.664445966753, 0.468916236643, Radel, Republican, centrist Republican, 9, 163, 182, 213
412580, 0.481183294179, 0.0661320216338, Vela, Democrat, centrist Democratic follower, 3, 120, 18, 22
412574, 0.700642859686, 0.260887754821, Weber, Republican, moderate Republican follower, 2, 212, 67, 74
412525, 0.701970686052, 0.215298623039, Yoho, Republican, moderate Republican follower, 6, 214, 48, 62
412506, 0.366722818319, 0.367841771925, Payne, Democrat, rank-and-file Democrat, 9, 295, 119, 210
412509, 0.48670867831, 0.118372128296, Sinema, Democrat, centrist Democratic follower, 6, 214, 31, 36
412535, 0.465154978214, 0.208139541497, Enyart, Democrat, centrist Democratic follower, 7, 347, 62, 76
412559, 0.454549307513, 0.204390870562, Horsford, Democrat, centrist Democratic follower, 8, 153, 67, 91
412581, 0.674954689084, 0.214405668815, Stewart, Republican, moderate Republican follower, 6, 159, 51, 64
412584, 0.471351499516, 0.00934964150534, Heck [WA10], Democrat, centrist Democratic follower, 3, 140, 2, 2
412518, 0.419582409207, 0.123790116388, Negrete McLeod, Democrat, moderate Democratic follower, 7, 222, 42, 48
412516, 0.420567507909, 0.277550575803, Brownley, Democrat, rank-and-file Democrat, 13, 277, 92, 153
412530, 0.486442761119, 0.461389097748, Garcia, Democrat, centrist Democrat, 6, 132, 215, 239
412551, 0.683543589252, 0.139204847506, Pittenger, Republican, moderate Republican follower, 4, 177, 41, 46
412526, 0.674290561599, 0.447804028547, DeSantis, Republican, rank-and-file Republican, 8, 156, 122, 260
412510, 0.724833500998, 0.372775343874, LaMalfa, Republican, rank-and-file Republican, 4, 244, 125, 148
412549, 0.657993429847, 0.155159903261, Daines, Republican, centrist Republican follower , 10, 145, 41, 52
412503, 0.620515926152, 0.216970969186, Massie, Republican, centrist Republican follower , 4, 111, 61, 64
400607, 0.543211771291, 0.158657907691, Sanford, Republican, centrist Republican follower , 2, 29, 33, 33
412548, 0.657466542504, 0.12125907421, Wagner, Republican, centrist Republican follower , 4, 138, 23, 24
412578, 0.631696857349, 0.230766208416, Williams, Republican, centrist Republican follower , 4, 96, 53, 74
412600, 0.445115816812, 0.00140162548663, Clark, Democrat, centrist Democratic follower, 0, 75, 0, 0
412595, 0.43549723228, 0.216337779341, Kelly [IL2], Democrat, moderate Democratic follower, 11, 136, 59, 117
412557, 0.439029535006, 0.12653682519, Kuster, Democrat, moderate Democratic follower, 7, 285, 39, 48
412561, 0.436945502298, 0.240112274002, Jeffries, Democrat, moderate Democratic follower, 13, 139, 68, 115
412568, 0.656974754229, 0.182455158302, Mullin, Republican, centrist Republican follower , 5, 139, 49, 55
412572, 0.617611293561, 0.36403939713, Rice, Republican, centrist Republican, 3, 99, 118, 118
412534, 0.497326626115, 0.0526615032305, Schneider, Democrat, centrist Democratic follower, 4, 135, 12, 12
412577, 0.51593807452, 0.0243787853085, Gallego, Democrat, centrist Democratic follower, 6, 105, 9, 9
412601, 0.558489731958, 0.00420133899301, Byrne, Republican, centrist Republican follower , 0, 35, 0, 0
412599, 0.534254297622, 0.00643181124081, McAllister, Republican, centrist Republican follower , 1, 25, 0, 0
412603, 0.510743008183, 0.0202964251049, Jolly, Republican, centrist Republican follower , 0, 0, 0, 0
